alert_id,work_id,alert_type,status,message
V2-W-000268-RELEASE_ABOVE_VISIBLE_SANCTION,W-000268,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-000270-COMPLETION_RECORDS_REVIEW,W-000270,COMPLETION_RECORDS_REVIEW,REQUIRES_REVIEW,One or more applicable closure records are not recorded.
V2-W-000271-OBSERVED_COST_OVERRUN,W-000271,OBSERVED_COST_OVERRUN,REQUIRES_REVIEW,Observed final expenditure is above sanction.
V2-W-000271-RELEASE_ABOVE_VISIBLE_SANCTION,W-000271,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-000272-OBSERVED_COST_OVERRUN,W-000272,OBSERVED_COST_OVERRUN,REQUIRES_REVIEW,Observed final expenditure is above sanction.
V2-W-000272-RELEASE_ABOVE_VISIBLE_SANCTION,W-000272,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-000272-COMPLETION_RECORDS_REVIEW,W-000272,COMPLETION_RECORDS_REVIEW,REQUIRES_REVIEW,One or more applicable closure records are not recorded.
V2-W-000276-OBSERVED_COST_OVERRUN,W-000276,OBSERVED_COST_OVERRUN,REQUIRES_REVIEW,Observed final expenditure is above sanction.
V2-W-000276-RELEASE_ABOVE_VISIBLE_SANCTION,W-000276,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-000277-OBSERVED_COST_OVERRUN,W-000277,OBSERVED_COST_OVERRUN,REQUIRES_REVIEW,Observed final expenditure is above sanction.
V2-W-000277-RELEASE_ABOVE_VISIBLE_SANCTION,W-000277,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-000278-COMPLETION_RECORDS_REVIEW,W-000278,COMPLETION_RECORDS_REVIEW,REQUIRES_REVIEW,One or more applicable closure records are not recorded.
V2-W-000279-OBSERVED_COST_OVERRUN,W-000279,OBSERVED_COST_OVERRUN,REQUIRES_REVIEW,Observed final expenditure is above sanction.
V2-W-000279-RELEASE_ABOVE_VISIBLE_SANCTION,W-000279,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-000282-RELEASE_ABOVE_VISIBLE_SANCTION,W-000282,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-000283-OBSERVED_DELAY,W-000283,OBSERVED_DELAY,REQUIRES_REVIEW,Expected completion has passed while the work remains in execution.
V2-W-000284-LOCATION_REQUIRES_REVIEW,W-000284,LOCATION_REQUIRES_REVIEW,REQUIRES_REVIEW,Latest capture is outside the prototype 500-metre comparison threshold.
V2-W-000287-OBSERVED_DELAY,W-000287,OBSERVED_DELAY,REQUIRES_REVIEW,Expected completion has passed while the work remains in execution.
V2-W-000288-OBSERVED_DELAY,W-000288,OBSERVED_DELAY,REQUIRES_REVIEW,Expected completion has passed while the work remains in execution.
V2-W-000288-RELEASE_ABOVE_VISIBLE_SANCTION,W-000288,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-000289-OBSERVED_COST_OVERRUN,W-000289,OBSERVED_COST_OVERRUN,REQUIRES_REVIEW,Observed final expenditure is above sanction.
V2-W-000289-RELEASE_ABOVE_VISIBLE_SANCTION,W-000289,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-000294-OBSERVED_COST_OVERRUN,W-000294,OBSERVED_COST_OVERRUN,REQUIRES_REVIEW,Observed final expenditure is above sanction.
V2-W-000294-RELEASE_ABOVE_VISIBLE_SANCTION,W-000294,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-000295-OBSERVED_COST_OVERRUN,W-000295,OBSERVED_COST_OVERRUN,REQUIRES_REVIEW,Observed final expenditure is above sanction.
V2-W-000295-RELEASE_ABOVE_VISIBLE_SANCTION,W-000295,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-000296-COMPLETION_RECORDS_REVIEW,W-000296,COMPLETION_RECORDS_REVIEW,REQUIRES_REVIEW,One or more applicable closure records are not recorded.
V2-W-000298-COMPLETION_RECORDS_REVIEW,W-000298,COMPLETION_RECORDS_REVIEW,REQUIRES_REVIEW,One or more applicable closure records are not recorded.
V2-W-000303-RELEASE_ABOVE_VISIBLE_SANCTION,W-000303,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-000304-OBSERVED_DELAY,W-000304,OBSERVED_DELAY,REQUIRES_REVIEW,Expected completion has passed while the work remains in execution.
V2-W-000307-OBSERVED_DELAY,W-000307,OBSERVED_DELAY,REQUIRES_REVIEW,Expected completion has passed while the work remains in execution.
V2-W-000311-OBSERVED_COST_OVERRUN,W-000311,OBSERVED_COST_OVERRUN,REQUIRES_REVIEW,Observed final expenditure is above sanction.
V2-W-000311-RELEASE_ABOVE_VISIBLE_SANCTION,W-000311,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-000314-OBSERVED_COST_OVERRUN,W-000314,OBSERVED_COST_OVERRUN,REQUIRES_REVIEW,Observed final expenditure is above sanction.
V2-W-000314-RELEASE_ABOVE_VISIBLE_SANCTION,W-000314,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-000316-OBSERVED_COST_OVERRUN,W-000316,OBSERVED_COST_OVERRUN,REQUIRES_REVIEW,Observed final expenditure is above sanction.
V2-W-000316-RELEASE_ABOVE_VISIBLE_SANCTION,W-000316,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-000322-OBSERVED_DELAY,W-000322,OBSERVED_DELAY,REQUIRES_REVIEW,Expected completion has passed while the work remains in execution.
V2-W-000323-OBSERVED_DELAY,W-000323,OBSERVED_DELAY,REQUIRES_REVIEW,Expected completion has passed while the work remains in execution.
V2-W-000323-RELEASE_ABOVE_VISIBLE_SANCTION,W-000323,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-000324-OBSERVED_DELAY,W-000324,OBSERVED_DELAY,REQUIRES_REVIEW,Expected completion has passed while the work remains in execution.
V2-W-000326-RELEASE_ABOVE_VISIBLE_SANCTION,W-000326,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-000329-OBSERVED_COST_OVERRUN,W-000329,OBSERVED_COST_OVERRUN,REQUIRES_REVIEW,Observed final expenditure is above sanction.
V2-W-000329-RELEASE_ABOVE_VISIBLE_SANCTION,W-000329,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-000331-OBSERVED_COST_OVERRUN,W-000331,OBSERVED_COST_OVERRUN,REQUIRES_REVIEW,Observed final expenditure is above sanction.
V2-W-000331-RELEASE_ABOVE_VISIBLE_SANCTION,W-000331,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-000339-OBSERVED_COST_OVERRUN,W-000339,OBSERVED_COST_OVERRUN,REQUIRES_REVIEW,Observed final expenditure is above sanction.
V2-W-000339-RELEASE_ABOVE_VISIBLE_SANCTION,W-000339,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-000342-OBSERVED_DELAY,W-000342,OBSERVED_DELAY,REQUIRES_REVIEW,Expected completion has passed while the work remains in execution.
V2-W-000343-OBSERVED_DELAY,W-000343,OBSERVED_DELAY,REQUIRES_REVIEW,Expected completion has passed while the work remains in execution.
V2-W-000344-RELEASE_ABOVE_VISIBLE_SANCTION,W-000344,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-000346-OBSERVED_DELAY,W-000346,OBSERVED_DELAY,REQUIRES_REVIEW,Expected completion has passed while the work remains in execution.
V2-W-000348-RELEASE_ABOVE_VISIBLE_SANCTION,W-000348,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-000348-MISSING_MONTHLY_SITE_EVIDENCE,W-000348,MISSING_MONTHLY_SITE_EVIDENCE,REQUIRES_REVIEW,Current-month site evidence is overdue; this warning adds no Review Priority points.
V2-W-000359-COMPLETION_RECORDS_REVIEW,W-000359,COMPLETION_RECORDS_REVIEW,REQUIRES_REVIEW,One or more applicable closure records are not recorded.
V2-W-000365-OBSERVED_DELAY,W-000365,OBSERVED_DELAY,REQUIRES_REVIEW,Expected completion has passed while the work remains in execution.
V2-W-000367-OBSERVED_DELAY,W-000367,OBSERVED_DELAY,REQUIRES_REVIEW,Expected completion has passed while the work remains in execution.
V2-W-000368-OBSERVED_DELAY,W-000368,OBSERVED_DELAY,REQUIRES_REVIEW,Expected completion has passed while the work remains in execution.
V2-W-000369-DUPLICATE_WORK_CANDIDATE,W-000369,DUPLICATE_WORK_CANDIDATE,REQUIRES_REVIEW,A corroborated semantic near-neighbour requires human comparison; it is not a confirmed duplicate.
V2-W-000370-OBSERVED_COST_OVERRUN,W-000370,OBSERVED_COST_OVERRUN,REQUIRES_REVIEW,Observed final expenditure is above sanction.
V2-W-000370-RELEASE_ABOVE_VISIBLE_SANCTION,W-000370,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-000371-OBSERVED_COST_OVERRUN,W-000371,OBSERVED_COST_OVERRUN,REQUIRES_REVIEW,Observed final expenditure is above sanction.
V2-W-000371-RELEASE_ABOVE_VISIBLE_SANCTION,W-000371,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-000371-COMPLETION_RECORDS_REVIEW,W-000371,COMPLETION_RECORDS_REVIEW,REQUIRES_REVIEW,One or more applicable closure records are not recorded.
V2-W-000374-OBSERVED_COST_OVERRUN,W-000374,OBSERVED_COST_OVERRUN,REQUIRES_REVIEW,Observed final expenditure is above sanction.
V2-W-000374-RELEASE_ABOVE_VISIBLE_SANCTION,W-000374,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-000383-OBSERVED_DELAY,W-000383,OBSERVED_DELAY,REQUIRES_REVIEW,Expected completion has passed while the work remains in execution.
V2-W-000386-OBSERVED_DELAY,W-000386,OBSERVED_DELAY,REQUIRES_REVIEW,Expected completion has passed while the work remains in execution.
V2-W-000388-OBSERVED_DELAY,W-000388,OBSERVED_DELAY,REQUIRES_REVIEW,Expected completion has passed while the work remains in execution.
V2-W-000388-RELEASE_ABOVE_VISIBLE_SANCTION,W-000388,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-000390-OBSERVED_COST_OVERRUN,W-000390,OBSERVED_COST_OVERRUN,REQUIRES_REVIEW,Observed final expenditure is above sanction.
V2-W-000390-RELEASE_ABOVE_VISIBLE_SANCTION,W-000390,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-000391-OBSERVED_COST_OVERRUN,W-000391,OBSERVED_COST_OVERRUN,REQUIRES_REVIEW,Observed final expenditure is above sanction.
V2-W-000391-RELEASE_ABOVE_VISIBLE_SANCTION,W-000391,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-000392-OBSERVED_COST_OVERRUN,W-000392,OBSERVED_COST_OVERRUN,REQUIRES_REVIEW,Observed final expenditure is above sanction.
V2-W-000392-RELEASE_ABOVE_VISIBLE_SANCTION,W-000392,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-000393-PAYMENT_CHRONOLOGY_REVIEW,W-000393,PAYMENT_CHRONOLOGY_REVIEW,REQUIRES_REVIEW,A payment authorization precedes its request date.
V2-W-000393-COMPLETION_RECORDS_REVIEW,W-000393,COMPLETION_RECORDS_REVIEW,REQUIRES_REVIEW,One or more applicable closure records are not recorded.
V2-W-000394-OBSERVED_COST_OVERRUN,W-000394,OBSERVED_COST_OVERRUN,REQUIRES_REVIEW,Observed final expenditure is above sanction.
V2-W-000394-RELEASE_ABOVE_VISIBLE_SANCTION,W-000394,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-000394-COMPLETION_RECORDS_REVIEW,W-000394,COMPLETION_RECORDS_REVIEW,REQUIRES_REVIEW,One or more applicable closure records are not recorded.
V2-W-000398-OBSERVED_COST_OVERRUN,W-000398,OBSERVED_COST_OVERRUN,REQUIRES_REVIEW,Observed final expenditure is above sanction.
V2-W-000398-RELEASE_ABOVE_VISIBLE_SANCTION,W-000398,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-000398-COMPLETION_RECORDS_REVIEW,W-000398,COMPLETION_RECORDS_REVIEW,REQUIRES_REVIEW,One or more applicable closure records are not recorded.
V2-W-000403-RELEASE_ABOVE_VISIBLE_SANCTION,W-000403,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-000404-PAYMENT_CHRONOLOGY_REVIEW,W-000404,PAYMENT_CHRONOLOGY_REVIEW,REQUIRES_REVIEW,A payment authorization precedes its request date.
V2-W-000404-RELEASE_ABOVE_VISIBLE_SANCTION,W-000404,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-000405-RELEASE_ABOVE_VISIBLE_SANCTION,W-000405,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-000406-MISSING_MONTHLY_SITE_EVIDENCE,W-000406,MISSING_MONTHLY_SITE_EVIDENCE,REQUIRES_REVIEW,Current-month site evidence is overdue; this warning adds no Review Priority points.
V2-W-000408-RELEASE_ABOVE_VISIBLE_SANCTION,W-000408,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-000409-COMPLETION_RECORDS_REVIEW,W-000409,COMPLETION_RECORDS_REVIEW,REQUIRES_REVIEW,One or more applicable closure records are not recorded.
V2-W-000411-COMPLETION_RECORDS_REVIEW,W-000411,COMPLETION_RECORDS_REVIEW,REQUIRES_REVIEW,One or more applicable closure records are not recorded.
V2-W-000412-COMPLETION_RECORDS_REVIEW,W-000412,COMPLETION_RECORDS_REVIEW,REQUIRES_REVIEW,One or more applicable closure records are not recorded.
V2-W-000417-OBSERVED_COST_OVERRUN,W-000417,OBSERVED_COST_OVERRUN,REQUIRES_REVIEW,Observed final expenditure is above sanction.
V2-W-000417-RELEASE_ABOVE_VISIBLE_SANCTION,W-000417,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-000418-OBSERVED_COST_OVERRUN,W-000418,OBSERVED_COST_OVERRUN,REQUIRES_REVIEW,Observed final expenditure is above sanction.
V2-W-000418-RELEASE_ABOVE_VISIBLE_SANCTION,W-000418,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-000419-OBSERVED_COST_OVERRUN,W-000419,OBSERVED_COST_OVERRUN,REQUIRES_REVIEW,Observed final expenditure is above sanction.
V2-W-000419-RELEASE_ABOVE_VISIBLE_SANCTION,W-000419,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-000423-RELEASE_ABOVE_VISIBLE_SANCTION,W-000423,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-000426-LOCATION_REQUIRES_REVIEW,W-000426,LOCATION_REQUIRES_REVIEW,REQUIRES_REVIEW,Latest capture is outside the prototype 500-metre comparison threshold.
V2-W-000427-RELEASE_ABOVE_VISIBLE_SANCTION,W-000427,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-000436-OBSERVED_COST_OVERRUN,W-000436,OBSERVED_COST_OVERRUN,REQUIRES_REVIEW,Observed final expenditure is above sanction.
V2-W-000436-RELEASE_ABOVE_VISIBLE_SANCTION,W-000436,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-000437-COMPLETION_RECORDS_REVIEW,W-000437,COMPLETION_RECORDS_REVIEW,REQUIRES_REVIEW,One or more applicable closure records are not recorded.
V2-W-000445-OBSERVED_DELAY,W-000445,OBSERVED_DELAY,REQUIRES_REVIEW,Expected completion has passed while the work remains in execution.
V2-W-000446-OBSERVED_DELAY,W-000446,OBSERVED_DELAY,REQUIRES_REVIEW,Expected completion has passed while the work remains in execution.
V2-W-000447-OBSERVED_DELAY,W-000447,OBSERVED_DELAY,REQUIRES_REVIEW,Expected completion has passed while the work remains in execution.
V2-W-000448-OBSERVED_DELAY,W-000448,OBSERVED_DELAY,REQUIRES_REVIEW,Expected completion has passed while the work remains in execution.
V2-W-000451-OBSERVED_COST_OVERRUN,W-000451,OBSERVED_COST_OVERRUN,REQUIRES_REVIEW,Observed final expenditure is above sanction.
V2-W-000451-RELEASE_ABOVE_VISIBLE_SANCTION,W-000451,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-000452-OBSERVED_COST_OVERRUN,W-000452,OBSERVED_COST_OVERRUN,REQUIRES_REVIEW,Observed final expenditure is above sanction.
V2-W-000452-RELEASE_ABOVE_VISIBLE_SANCTION,W-000452,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-000454-OBSERVED_COST_OVERRUN,W-000454,OBSERVED_COST_OVERRUN,REQUIRES_REVIEW,Observed final expenditure is above sanction.
V2-W-000454-RELEASE_ABOVE_VISIBLE_SANCTION,W-000454,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-000464-RELEASE_ABOVE_VISIBLE_SANCTION,W-000464,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-000464-MISSING_MONTHLY_SITE_EVIDENCE,W-000464,MISSING_MONTHLY_SITE_EVIDENCE,REQUIRES_REVIEW,Current-month site evidence is overdue; this warning adds no Review Priority points.
V2-W-000465-OBSERVED_DELAY,W-000465,OBSERVED_DELAY,REQUIRES_REVIEW,Expected completion has passed while the work remains in execution.
V2-W-000466-RELEASE_ABOVE_VISIBLE_SANCTION,W-000466,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-000467-OBSERVED_DELAY,W-000467,OBSERVED_DELAY,REQUIRES_REVIEW,Expected completion has passed while the work remains in execution.
V2-W-000472-OBSERVED_COST_OVERRUN,W-000472,OBSERVED_COST_OVERRUN,REQUIRES_REVIEW,Observed final expenditure is above sanction.
V2-W-000472-RELEASE_ABOVE_VISIBLE_SANCTION,W-000472,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-000474-COMPLETION_RECORDS_REVIEW,W-000474,COMPLETION_RECORDS_REVIEW,REQUIRES_REVIEW,One or more applicable closure records are not recorded.
V2-W-000477-COMPLETION_RECORDS_REVIEW,W-000477,COMPLETION_RECORDS_REVIEW,REQUIRES_REVIEW,One or more applicable closure records are not recorded.
V2-W-000483-RELEASE_ABOVE_VISIBLE_SANCTION,W-000483,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-000484-RELEASE_ABOVE_VISIBLE_SANCTION,W-000484,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-000490-OBSERVED_COST_OVERRUN,W-000490,OBSERVED_COST_OVERRUN,REQUIRES_REVIEW,Observed final expenditure is above sanction.
V2-W-000490-RELEASE_ABOVE_VISIBLE_SANCTION,W-000490,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-000493-COMPLETION_RECORDS_REVIEW,W-000493,COMPLETION_RECORDS_REVIEW,REQUIRES_REVIEW,One or more applicable closure records are not recorded.
V2-W-000494-OBSERVED_COST_OVERRUN,W-000494,OBSERVED_COST_OVERRUN,REQUIRES_REVIEW,Observed final expenditure is above sanction.
