work_id,anomaly_label,anomaly_types,duplicate_group_id,label_usage_note,synthetic_demo_data
W-000343,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000344,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000345,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000346,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000347,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000348,True,MISSING_MONTHLY_SITE_EVIDENCE,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000349,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000350,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000351,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000352,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000353,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000354,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000355,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000356,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000357,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000358,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000359,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000360,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000361,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000362,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000363,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000364,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000365,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000366,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000367,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000368,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000369,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000370,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000371,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000372,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000373,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000374,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000375,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000376,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000377,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000378,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000379,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000380,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000381,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000382,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000383,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000384,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000385,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000386,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000387,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000388,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000389,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000390,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000391,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000392,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000393,True,PAYMENT_CHRONOLOGY,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000394,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000395,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000396,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000397,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000398,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000399,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000400,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000401,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000402,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000403,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000404,True,PAYMENT_CHRONOLOGY,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000405,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000406,True,MISSING_MONTHLY_SITE_EVIDENCE,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000407,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000408,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000409,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000410,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000411,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000412,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000413,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000414,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000415,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000416,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000417,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000418,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000419,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000420,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000421,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000422,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000423,True,FUND_PROGRESS_MISMATCH,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000424,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000425,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000426,True,LOCATION_REQUIRES_REVIEW,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000427,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000428,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000429,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000430,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000431,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000432,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000433,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000434,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000435,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000436,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000437,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000438,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000439,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000440,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000441,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000442,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000443,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000444,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000445,True,OBSERVED_DELAY,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000446,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000447,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000448,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000449,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-000450,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
